course_id,name,slug,description,course_status,workload,start_date,primary_languages,subtitle_languages,certificates,partner_ids,partner_count,photo_url,preview_link,is_georestricted,extracted_at
-RH8d7VyEfCuNRKiqEkQuQ,Data Storytelling for Engaging Presentations,data-storytelling-for-engaging-presentations,"Transform your data into compelling, actionable stories that engage audiences and influence decisions. This short course equips digital marketing professionals with frameworks, practice exercises, and assessment tools to master narrative-driven analytics presentations.

By completing this course, you'll be able to structure compelling narratives around data visualizations, create presentations that clearly connect insights to business objectives, and systematically improve your storytelling effe",launched,120 minutes,1767632669077,en,,"VerifiedCert, Specialization",1342,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/56/7beaa598e541d498434d91b8c8d128/Logo-Image-1200-X-1200.png,,False,2026-05-06T11:05:54.097142Z
6uSYtQGGEe-sPwr_7QHe7w,"Data Modeling, Transformation, and Serving",data-modeling-transformation-serving,"In this course, you’ll model, transform, and serve data for both analytics and machine learning use cases. You’ll explore various data modeling techniques for batch analytics, including normalization, star schema, data vault, and one big table, and you’ll use dbt to transform a dataset based on a star schema and one big table. You’ll also compare the Inmon vs Kimball data modeling approaches for data warehouses. You’ll model and transform a tabular dataset for machine learning purposes. You’ll a",launched,This is a 4-week course with an estimate of 4-6 hours of learning activities per week,1726497088922,en,"ar, fr, uz, zh-CN, pt-BR, vi, de, ru, id, es, hi, kk","VerifiedCert, Specialization","475, 338",2,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/c1/4a5bd492854f1e8b572037899b9446/5.png,,False,2026-05-06T11:05:54.097153Z
HzTZxtnEEfCFIgr_898wQw,Evaluate Vision Errors: Identify Failure Patterns,evaluate-vision-errors-identify-failure-patterns,"Transform your ability to diagnose and improve computer vision model performance through systematic error analysis. This course empowers you to move beyond aggregate metrics and conduct detailed failure analysis that reveals the root causes of model errors. You'll master the critical skills of analyzing confusion matrices, categorizing prediction errors into specific failure modes, and visualizing model predictions to identify correlations between errors and data characteristics. By completing t",launched,120,1769805074148,en,,"VerifiedCert, Specialization",1342,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/6e/00702f043f454495b9fc8e876e0722/Logo-Image-1200-X-1200.png,,False,2026-05-06T11:05:54.097161Z
AqeLjUQ1EeiJ3RL_2DUY7A,The Social and Technical Context of Health Informatics,the-socio-technical-health-informatics-context,"Improving health and healthcare institutions requires understanding of data and creation of interventions at the many levels at which health IT interact and affect the institution. These levels range from the external “world” in which the institution operates down to the specific technologies. Data scientists find that, when they aim at implementing their models in practice, it is the “socio” components that are both novel to them and mission critical to success. At the end of this course, stude",launched,,1546309879688,en,"ar, fr, bn, uk, zh-CN, el, it, pt-BR, vi, nl, ko, de, ps, ur, ru, th, id, sv, tr, az, es, hi, ja, kk, fa, hu, pl","VerifiedCert, Specialization",8,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/43/5e14a0c1e911e897cbf12550772092/DHSI-Clinical-Informatics-Logo-01.png,,False,2026-05-06T11:05:54.097168Z
C9T2cxgjEeuWFBKXbYUaVw,Budget- und Terminplanung von Projekten,schedule-projects-de,"Ein guter Projektplan hilft allen Teammitgliedern bei der Zusammenarbeit, um die Projektziele zu erreichen. Ein Projektbudget mit realistischen Kostenbeschränkungen ist ebenfalls eine essentielle Grundlage jedes Projekts. In diesem Kurs lernen Sie, Zeit- und Kostenbeschränkungen einzuplanen und einzuhalten, um den Erfolg Ihrer Projekte sicherzustellen.

Nach Abschluss dieses Kurses werden Sie in der Lage sein:
1.       den Ressourcenbedarf des Projekts zu ermitteln
2.       Projektpackages in Ak",launched,"4-wöchiges Studium, 2-3 Stunden / Woche",1613057988628,de,"ar, fr, pt, vi, ru, th, en, es",VerifiedCert,30,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/0c/36cae04a6411e4b7358d1a69be25fa/3_BudgetSchedule_Coursera.jpg,,False,2026-05-06T11:05:54.097174Z
ipYzQE_sEe-mywr_6bZvLw,Chatbots,chatbots,"The course ""Chatbots"" offers a deep dive into the world of chatbots, equipping learners with the skills to design, build, and optimize conversational interfaces. You will explore the evolution of chatbot technology and understand the fundamental mechanics that drive their functionality. Through hands-on projects using Amazon Lex and AWS, you'll not only learn to create chatbots but also how to evaluate their performance using machine learning classifiers.

What sets this course apart is its prac",launched,"3 weeks of study, 4-5 hours/week",1727714848806,en,"uz, kk","VerifiedCert, Specialization",8,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/ec/533c86b47749289b1991725822270b/Screenshot-2024-09-26-150236.jpg,,False,2026-05-06T11:05:54.097180Z
-m3Rec5yEfCGDQr_wTYZuQ,Aerospace 3D Printing: Additive Manufacturing,aerospace-3d-printing-additive-manufacturing,"Complex aerospace components that once took months to manufacture are now printed in days. Major aerospace companies like GE Aviation and Airbus have revolutionized production through additive manufacturing, achieving 50% weight reductions while exceeding performance standards. This transformation represents the industry's shift to mission-critical 3D printing capabilities.

This comprehensive course equips engineers with essential additive manufacturing knowledge tailored for aerospace applicat",launched,60 Minutes,1770922034409,en,,VerifiedCert,1342,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/31/f19868ccdd4250a05728059728fed6/Thumbnail-1200x1200px-Aerospace-3D-Printing-Additive-Manufacturing.jpg,,False,2026-05-06T11:05:54.097186Z
8ZbHjRtCEeWBKhJRV_B8Gw,Materials Data Sciences and Informatics,material-informatics,"This course aims to provide a succinct overview of the emerging discipline of Materials Informatics at the intersection of materials science, computational science, and information science. Attention is drawn to specific opportunities afforded by this new field in accelerating materials development and deployment efforts. A particular emphasis is placed on materials exhibiting hierarchical internal structures spanning multiple length/structure scales and the impediments involved in establishing ",launched,"5 weeks of study, 2-3 hours/week",1466457893396,en,"ar, fr, uk, zh-CN, el, it, pt-BR, nl, ko, de, ru, th, id, sv, tr, es, hi, ja, kk, pl",VerifiedCert,9,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/c2/cd27a034c711e6a4780919edd2fc21/MaterialsDataScienceInformatics.jpg,,False,2026-05-06T11:05:54.097192Z
10zAa9I-Ee2_vw4ejszVZQ,Ethics in Engineering,ethics-in-engineering,"Explore unique case studies in engineering ethics. In this four-week course, you’ll examine different historical case studies and understand how they led to classic engineering failures.

Though each case is unique and has a distinct context, they all share common themes; a backstory, a disastrous event, a post-event with ramifications, and outcomes.

For each case, you’ll watch and hear video lectures and explore foundational literature. You’ll also have the opportunity to discuss the case in d",launched,13 Hours,1683045732237,en,,VerifiedCert,3,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/40/d1dd59be0b42b69a654a0be5979e44/Ethics-in-Engineering-Course-image.jpeg,,False,2026-05-06T11:05:54.097198Z
IoPWqPEFEe6mtgr_8EKkyQ,Human Capital: Foundations and Essentials,human-capital-foundations-and-essentials,"Unlock the potential of your HR career with “Human Capital: Foundations and Essentials.” Dive into the evolution of HR roles, from traditional titles like Personnel Director to modern designations such as Human Capital Manager and People Operations Leader. This course equips you with the skills to evaluate and implement effective communication and leadership strategies that span the entire people space. Throughout the course, you’ll analyze and reflect on mini-case studies based on real-world sc",launched,,1734098622039,en,kk,"VerifiedCert, Specialization",3,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/90/b774f89d51444bae99803d7f94e023/Course-1_Human-Capital_-Foundations-and-Essentials.png,,False,2026-05-06T11:05:54.097215Z
jD2I_ZOyEfCCww5tqPSSmQ,"GRC Fundamentals - Learn Governance, Risk, and Compliance",packt-grc-fundamentals-learn-governance-risk-and-compliance-mzusy,"This course features Coursera Coach! 
A smarter way to learn with interactive, real-time conversations that help you test your knowledge, challenge assumptions, and deepen your understanding as you progress through the course.

In this course, you will explore the core principles of Governance, Risk, and Compliance (GRC) and learn how these concepts work together to improve organizational effectiveness. You will gain a comprehensive understanding of information security governance, risk manageme",launched,,1760625571220,en,,VerifiedCert,1734,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/6a/e1b97e980545d989d23e80eca659c6/skill_image_square.jpg,,False,2026-05-06T11:05:54.097221Z
xkJeRWOTEeeqbxLIz9M6nA,Software Design Methods and Tools,software-design-methods-tools,"Since many software developers are compulsive coders, they have created software over the years to help them do their job.  There are tools which make design and its associated tasks easier.  The course introduces some basic tools and techniques to help you with design.  Tools aren’t always tangible, however.  The last two lessons of this course discuss questions of Ethics in software development. The purpose here is, as with tools, to equip you to better carry our your responsibilities as a des",launched,"4 weeks, 2-2.5 hours/week",1509490658640,en,"ar, fr, uk, zh-CN, el, it, pt-BR, nl, ko, de, ru, th, id, sv, tr, es, hi, ja, kk, pl","VerifiedCert, Specialization",126,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/27/71b0e35ebe4a1099b0e77cfb1665ae/Software-Design-Methods-and-Tools.png,,False,2026-05-06T11:05:54.097227Z
rdr8M52zEe2a0hItqNBhjQ,Pense fora da caixa (de entrada): e-mail marketing,pense-fora-da-caixa-de-entrada-e-mail-marketing,"Pense fora da caixa (de entrada): e-mail marketing é o quarto dos sete cursos do Certificado de Marketing Digital e E-commerce do Google. Este curso abordará como realizar uma campanha de e-mail marketing bem-sucedida. O e-mail marketing é um dos canais de marketing digital mais antigos e comprovados, e é um componente essencial de qualquer estratégia geral de marketing digital. O e-mail é um canal principal para muitas empresas alcançarem seus clientes atuais, incentivarem a interação com a emp",launched,,1687375661736,pt-BR,en,"VerifiedCert, Specialization",463,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/aa/a8f062634547039292672049853487/4_Alex.png,,False,2026-05-06T11:05:54.097233Z
J_6Tix6OEfC5wQ7Ux-t3bw,Websitemodernisierung mit generativer KI in Google Cloud,websitemodernisierung-mit-generativer-ki-in-google-cloud-de,"Optimieren Sie die Navigationsumgebung Ihrer Website mit generativer KI, um die Suchfunktion für die Nutzer zu verbessern. In diesem Kurs lernen Sie, wie Sie mit Vertex AI Search Ihren Nutzern eine auf generativer KI basierende Suchfunktion bieten können, mit der sich Inhalte auf der Website einfacher finden lassen. Als Website-Editor lernen Sie außerdem, wie Sie mit generativer KI schnell und effizient anhand von Vorschlägen Inhalte übersetzen und verbessern können.",launched,,1746314429879,de,fr,VerifiedCert,443,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/82/d7be3760004a60a35b239286c32708/GFX_Coursera_Asset_Full_1200x1200.png,,False,2026-05-06T11:05:54.097239Z
FH3l41KiEfCCkhJtqsu9dw,Technical Communication Essentials,technical-communication-essentials,"This course is for:
-People who need to brush up on technical communication (tech comm) skills within their current role
-People who are interested in pursuing a career as a technical communicator, technical writer, usability specialist, project manager, content writer, or related role. 

Course Objectives:
- Define technical communication, its processes, and its ethical considerations.
- Analyze and adapt to audiences for technical communication.
- Write and revise technical content for differe",launched,"3 weeks of study, 3-4 hours/week",1759234207151,en,,"VerifiedCert, Specialization",3457,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/f8/b3a5b3d1a240c2aa22b272acfdb14a/Tech-Comm-Essentials-Logo-Image2.png,,False,2026-05-06T11:05:54.097245Z
EPE3_nfpEemlDg5HMbzNvA,Cybersecurity Awareness and Innovation,cybersecurity,"It’s not you, it’s me! What’s going on? 

This course empowers students, professionals and the wider community to deal with cybersecurity attacks and risks focused on identity management, and it is an introduction to the upcoming full course focused on cybersecurity awareness.

It provides a practical overview of challenging issues such as identity credential management and security, e-mail threats and web impersonation, and web hacking. In addition to this, you will have a practical appreciatio",launched,4 hours of study,1560532298719,en,"ar, fr, bn, uk, zh-CN, el, it, pt-BR, nl, ko, de, ps, ur, ru, th, id, sv, tr, az, es, hi, ja, kk, fa, hu, pl",VerifiedCert,253,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/b7/0ffa6deb80422288b6459b6e502ed1/Advanced-Recommender-Systems-10-.png,,False,2026-05-06T11:05:54.097258Z
Um8pFcncEfC_WA6vdvdWGw,Accounting Data Entry Speedily,accounting-data-entry-speedily,"Did you know that efficient accountants can save up to 25% of their time each week by mastering data entry shortcuts and streamlined software workflows? Speed and accuracy together are what make financial record-keeping truly effective.

This Short Course was created to help accounting professionals accelerate data entry processes, improve accuracy, and enhance efficiency in financial record-keeping tasks.

By completing this course, you will be able to enter financial data quickly and correctly",launched,89 minutes,1767642180150,en,,"VerifiedCert, Specialization",1342,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/b5/461ea7990b4b57a83b29785995932b/Gemini_Generated_Image_50p9v450p9v450p9.png,,False,2026-05-06T11:05:54.097264Z
OciPrfK8EeqTkwp4rvMwmw,Create a Departure and Personal Statement for Interviews,departure-personal-statement-interviews,"Welcome to this guided project on ""Create a Departure and Personal Statements for interviews”. My name is Dianna Eckford, and I will be your instructor for this project. I currently coach a wide variety of Silicon Valley professionals who have recently been impacted from their previous employer.  

In this 45 minute project-based course, I’ll teach you how to create a Departure statement that will help you answer your first behavioral question recruiters and hiring managers' will ask: “Why are y",launched,45 minutes,1611968336578,en,,VerifiedCert,1342,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/bc/c306ae288a45179561e272eac325c1/Computer-2.jpg,,False,2026-05-06T11:05:54.097270Z
XxO81pSHEfCnbQr_8XAuZw,Master in Microsoft Power BI Desktop and Service,packt-master-in-microsoft-power-bi-desktop-and-service-erlds,"This course features Coursera Coach!
A smarter way to learn with interactive, real-time conversations that help you test your knowledge, challenge assumptions, and deepen your understanding as you progress through the course.

In this comprehensive course, you will gain a deep understanding of Microsoft Power BI and how to effectively use it for data analysis and visualization. The course covers everything from basic business intelligence concepts to more advanced topics such as data modeling, D",launched,,1760619783081,en,hu,VerifiedCert,1734,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/2c/74e58acdf048ef86bf2004874c7ea8/skill_image_square.jpg,,False,2026-05-06T11:05:54.097275Z
iCIGe_T6EeS-1yIAC7MN4w,Experimental Methods in Systems Biology,experimental-methods,"Learn about the technologies underlying experimentation used in systems biology, with particular focus on RNA sequencing, mass spec-based proteomics, flow/mass cytometry and live-cell imaging.

A key driver of the systems biology field is the technology allowing us to delve deeper and wider into how cells respond to experimental perturbations. This in turns allows us to build more detailed quantitative models of cellular function, which can give important insight into applications ranging from b",launched,6-8 hours/week,1446481614855,en,"ar, fr, bn, uk, zh-CN, el, it, pt-BR, nl, ko, de, ps, ur, ru, th, id, sv, tr, az, es, hi, ja, kk, fa, hu, pl","VerifiedCert, Specialization",27,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/60/01cbf07d6b11e396d72d067a587519/Experimental_methods_logo.png,,False,2026-05-06T11:05:54.097283Z
5dg1tMuvEeyv-RJie8hErw,"Player  Evaluation, Team Performance and Roster Management",player-evaluation-team-performance-and-roster-management,"This course will provide students with an introduction to using specific data techniques to address key sports administrative functions in team and roster management.  The primary focus  is on the use of data analysis in player acquisition and retention, as well as player and coach assessment.  Students will learn how the collective bargaining agreement (CBA) and standard player contract (SPC) provide the framework for management decisions in which data analysis play a pivotal role.

There is a ",launched,"5 weeks of study, 2.5 hours/week",1672570996914,en,vi,"VerifiedCert, Specialization",117,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/9e/fcf017d5ae49a09c5bf913cf1ead13/people-gdd488ccfd_1280.png,,False,2026-05-06T11:05:54.097288Z
gTB6y8MvEeyG4BLZc9OB2w,Crea Diseños de Marketing en Redes Sociales con Canva,crea-disenos-de-marketing-en-redes-sociales-con-canva,"Al final de este proyecto, creará diseños de imágenes utilizando Canva.  A lo largo de las tareas, podrá editar fotografías, utilizar tipografías, colocar elementos de diseño y contenido y finalmente, su publicación en redes sociales. 

Este proyecto guiado es para aquellas personas interesadas en mejorar su imagen o su emprendimiento en redes sociales a partir de una herramienta accesible como Canva. Además, vamos a comprender herramientas de diseño, utilización de plantillas, elementos y texto",launched,"1,5 hs",1651949750865,en,,VerifiedCert,1342,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/9d/5880ba748b4fc3a0f70db5feb4ce3d/ssyt-aadd-wkhtbr-twSyl-jhz-lshbk-ldhky-27-.png,,False,2026-05-06T11:05:54.097303Z
F9U644l-EfCTCQ7va5w3pQ,Algorithms and Complexity,algorithms-and-complexity,"Algorithms and complexity are at the heart of computer science, shaping how we design solutions and measure efficiency. This course provides a rigorous introduction to both the theory and practice of algorithms. You’ll begin with automata theory, exploring how machines recognise and process languages. You’ll then move into practical algorithmic techniques, including searching and sorting, before learning to design and evaluate recursive and iterative algorithms. Finally, you’ll study complexity ",launched,,1771246972776,en,,"VerifiedCert, Specialization","26, 303",2,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/fa/912b9df0164bc8ac8e8ea915fed7a8/Math-Course-5.png,,False,2026-05-06T11:05:54.097310Z
ixxBEe0mEfCkqwr_6Yow9Q,Analyze and Apply Six Sigma and Lean Principles,analyze-and-apply-six-sigma-and-lean-principles,"By the end of this course, learners will be able to explain Six Sigma fundamentals, apply Lean concepts, analyze process performance, and evaluate improvement opportunities using Lean Six Sigma tools.

This course provides a structured introduction to Six Sigma and Lean methodologies designed to help learners improve quality, efficiency, and customer satisfaction across organizational processes. Learners will explore the purpose, goals, and characteristics of Six Sigma, including data-driven dec",launched,,1772460107993,en,,VerifiedCert,1501,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/3e/aac78887a54639b57117b66e791df5/515_1.png,,False,2026-05-06T11:05:54.097315Z
t2hchZe2EeWjfxIrc5BW9Q,"Працюйте розумніше, а не більше: управління часом для особистої та професійної продуктивності",upravlinnya-chasom,"Працюйте розумніше, а не більше
Ви зможете здобути і застосувати ваші знання та розуміння особистої та професійної обізнаності, організованості та виконання зобов’язань, а також використовувати інструменти, методи та прийоми, про які ви дізналися, для постановки цілей та пріоритетів, планування та делегування для подолання управлінських викликів та покращення продуктивності. 

This course is translated by the Ukrainian mobile network operator, lifecell.",launched,"4-8 hours of videos, readings, and quizzes",1450481276384,uk,"ar, fr, bn, uz, zh-CN, el, it, pt-BR, vi, nl, bg, ko, de, ps, ur, ru, th, id, sv, tr, en, az, es, hi, ja, km, kk, fa, hu, pl",VerifiedCert,30,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/ee/5c8f8049b111e4bc80b986c176101c/Time-Mangagement-Course-2.jpg,,False,2026-05-06T11:05:54.097321Z
Fozkb5MPEfCJnQ7Vw9Wr8Q,Applied No-Code AI for Business Processes,applied-no-code-ai-for-business-processes,"Take action on business automation and innovation using no-code AI platforms. This course delivers hands-on frameworks for selecting, implementing, and tracking AI-powered process improvements—from data collection to workflow automation to stakeholder reporting. By emphasizing regional nuances in the USA and Indian business landscapes, learners acquire critical thinking tools, measuring methods, and ethical approaches to lead sustainable AI projects.",launched,"3 weeks of study, 3 hours/week",1762188563218,en,"ar, fr, uz, uk, zh-CN, el, it, pt-BR, vi, nl, ko, de, ps, ru, th, id, sv, tr, az, es, hi, ja, kk, hu, pl","VerifiedCert, Specialization",527,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/2a/b4060d707845489d76f664e2a4e36f/AIC01-C2-logo.jpeg,,False,2026-05-06T11:05:54.097327Z
POn3QUB2EfCO_gr_yN6pEQ,Building Applications with Spring Boot and MVC Architecture,foundations-of-spring-boot--mvc-architecture,"Building Applications with Spring Boot and MVC Architecture Course is designed for aspiring Java developers and backend engineers eager to master modern web application development. 

You’ll start by building a strong foundation in Spring Boot, understanding how its auto-configuration, embedded servers, and opinionated defaults accelerate Java project delivery. Through hands-on lessons, you’ll learn to structure applications using the Model-View-Controller (MVC) pattern and gain practical experi",launched,"3 weeks of study, 5 Hours/ Week",1751295810774,en,"ar, fr, uz, uk, zh-CN, el, it, pt-BR, vi, nl, ko, de, ps, ru, th, id, sv, tr, az, es, hi, ja, kk, hu, pl","VerifiedCert, Specialization",1401,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/33/35c1c195e642e9abb0bb921bafe7b5/Foundations-of-Spring-Boot-MVC-Architecture.png,,False,2026-05-06T11:05:54.097335Z
LOl6u1yQEfCdDhJt6L1Wkw,Agents d'IA générative : transformer l'entreprise,agents-dia-gnrative--transformer-lentreprise-fr,"Agents d'IA générative : transformer l'entreprise est le cinquième et dernier cours du parcours de formation ""Leader en IA générative"". Il aborde la façon dont les entreprises peuvent utiliser des agents d'IA générative personnalisés pour relever des défis métier spécifiques. Des exercices pratiques vous apprendront à créer un agent d'IA générative de base tout en découvrant les composants de ces agents, comme les modèles, les boucles de raisonnement et les outils.",launched,,1753458099768,fr,,"VerifiedCert, Specialization",443,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/3d/a3b1e6516241709484ddc247340a4c/GFX_Coursera_Asset_Full_1200x1200.png,,False,2026-05-06T11:05:54.097340Z
hEMZ5zJuEeaGtRI0HQleow,"HI-FIVE: Health Informatics For Innovation, Value & Enrichment (Clinical Perspective)",hi-five-clinical,"HI-FIVE (Health Informatics For Innovation, Value & Enrichment) Training is a 12-hour online course designed by Columbia University in 2016, with sponsorship from the Office of the National Coordinator for Health Information Technology (ONC).  The training is role-based and uses case scenarios.  Also, it has additional, optional modules on other topics of interest or relevance.  Although we suggest to complete the course within a month's timeframe, the course is self-paced and so you can start a",launched,,1478017874734,en,"ar, fr, uk, zh-CN, el, it, pt-BR, nl, ko, de, ru, th, id, sv, tr, es, hi, ja, kk, pl",VerifiedCert,40,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/2f/8085e0e66b11e6aba7430e9ce3db44/Doctor-with-patient.jpg,,False,2026-05-06T11:05:54.097347Z
g-STJPVhEeuWbhLo_UpjIw,Digital Transformation with Google Cloud - בעברית,digital-transformation-google-cloud-iw,"?מהי טכנולוגיית ענן ומהו מדע הנתונים? וחשוב יותר, איך הם יכולים לעזור לכם, לצוות שלכם ולעסק שלכם

.קורס המבוא הזה בנושא טרנספורמציה דיגיטלית מתאים למי שרוצה ללמוד על טכנולוגיית הענן כדי להתמקצע ולהצטיין בעבודתו וכדי לעזור בפיתוח העתיד של העסק
.בקורס יוגדרו מונחי יסוד כגון הענן, נתונים וטרנספורמציה דיגיטלית. בנוסף, נבחן דוגמאות של חברות מרחבי העולם המשתמשות בטכנולוגיית הענן כדי לבצע טרנספורמציה בעסק. הקורס כולל סקירה של סוגי ההזדמנויות שיש לחברות ושל האתגרים הנפוצים שחברות מתמודדות איתם במהלך טרנ",launched,"1 week of study, 3-4 hours",1631574799052,he,,"VerifiedCert, Specialization",443,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/a0/439b4f2cfa4b388a6ad56a21b2f994/C-DIGTRA-B_Introduction_Digital_Transformation_1200x1200_dark.png,,False,2026-05-06T11:05:54.097358Z
cA9rxCrHEeyavRI3rIvGvQ,Analyse de données avec la programmation R,analyse-de-donnees-avec-la-programmation-r,"Ce cours est le septième du Google Data Analytics Certificate. Ces cours vous permettront d’acquérir les compétences dont vous avez besoin pour postuler les emplois d’analyste de données de niveau junior. Dans ce cours, vous découvrirez le langage de programmation R. Vous découvrirez comment utiliser RStudio, l'environnement qui vous permet de travailler avec R. Ce cours abordera également les applications logicielles et les outils spécifiques à R, tels que les packs R. Vous découvrirez comment ",launched,,1658446400055,fr,en,"VerifiedCert, Specialization",463,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/70/84c9d4f0084d7cb41c9c3c2b5e3858/DA7-Data-Analysis-with-R-Programing.png,,False,2026-05-06T11:05:54.097364Z
qRzsCVEUEeeF5RIYZYolcA,Asymmetric Cryptography and Key Management,asymmetric-crypto,"Welcome to Asymmetric Cryptography and Key Management! 

In asymmetric cryptography or public-key cryptography, the sender and the receiver use a pair of public-private keys, as opposed to the same symmetric key, and therefore their cryptographic operations are asymmetric. This course will first review the principles of asymmetric cryptography and describe how the use of the pair of keys can provide different security properties. Then, we will study the popular asymmetric schemes in the RSA ciph",launched,2-5 hours/week,1507650903243,en,"ar, fr, bn, uk, zh-CN, el, it, pt-BR, vi, nl, ko, or, de, ps, ur, ru, th, id, sv, tr, az, es, hi, ja, kk, fa, hu, pl","VerifiedCert, Specialization",126,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/52/a2f9c7b3de4ea0b959febab987f1eb/Asymmetric-Cryptography-and-Key-Management.png,,False,2026-05-06T11:05:54.097371Z
hzlA6mf1EfCg9wr_w-3how,Advanced Guide to Adobe InDesign CC: Tables & Effects,advanced-guide-to-adobe-indesign-cc-tables--effects,"This course is all about taking your editorial layouts and workflow even further. Your course instructor, Kate Silver, will dive deep into tables, text data management, object styles, blending modes, and subtle effects to give your designs that polished, professional edge. If you’ve been doing things the long way in InDesign, I’ll show you faster, smarter methods.

By the end of this course, you’ll be able to:
* Build clean, data-driven tables and stylish timetables
* Apply object styles, shadow",launched,,1755022229651,en,kk,"VerifiedCert, Specialization",3482,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/2e/4ed835a7bf4d698a39e323df0ce350/coursera_626901.2_logoimage.png,,False,2026-05-06T11:05:54.097376Z
EJLU-t6tEe2LfA4g_9G5IQ,Google Chat - Español,google-chat-espanol,"En este curso, te presentamos Google Chat, el software de chat de Google que se incluye en Google Workspace.

Aprenderás a enviar mensajes a usuarios individuales y grupos en Google Chat. Además, descubrirás opciones de personalización, funciones de colaboración y cómo Google Chat se integra en otros productos de Google Workspace.

Exploraremos el uso de Espacios en Google Chat, y te enseñaremos cómo crearlos, administrarlos, buscarlos y unirte a ellos. También comprenderás las diferencias entre",launched,,1682980463645,es,,"VerifiedCert, Specialization",443,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/ef/cf75fd34fc43c8ac7f2f3476e03c8f/Logo-Image_GC-Projects-1-.png,,False,2026-05-06T11:05:54.097382Z
